host_id,host_name,host_since,host_is_superhost,host_listings_count
14454486,Jay,4/18/2014,t,0
93170357,Maribel,9/2/2016,f,1
93291092,Franco And Karen,9/3/2016,t,0
42511447,Sabrina,8/25/2015,f,0
83806426,Erin,7/14/2016,f,1
3120533,Jena,7/31/2012,f,1
73780282,Gabriel,5/24/2016,f,1
25798475,Jonathan,1/8/2015,t,1
48945585,John,11/13/2015,t,1
93716032,Cheri,9/5/2016,f,1
12456613,Agustina,2/21/2014,t,1
77574940,Jennifer,6/13/2016,t,1
93886439,Maria,9/6/2016,t,1
17504063,Nicole,7/1/2014,f,1
26814280,Irma,1/27/2015,f,2
23041688,Leslie,10/27/2014,t,1
3351195,Marc,8/23/2012,f,1
380810,David,2/7/2011,f,1
94249266,Lisa And Mary,9/8/2016,f,1
80625850,Sarah,6/29/2016,t,3
94387756,Josue,9/9/2016,t,2
9807090,Eric,11/4/2013,f,2
30748976,Stephanie,4/7/2015,t,1
57191804,Rachel,2/2/2016,f,1
71573606,Liviu,5/11/2016,t,2
94534779,Joy,9/10/2016,t,3
5468220,Amanda And Michael,3/14/2013,f,2
45740310,Patty,10/4/2015,f,1
21566230,Amir,9/20/2014,f,1
94677584,Bart,9/11/2016,t,1
92526067,Linda,8/29/2016,t,1
34127215,Amy,5/24/2015,t,1
1818296,John,2/27/2012,f,1
67948305,Abigail,4/19/2016,f,1
94857040,Chris,9/12/2016,t,1
5580248,Elijah,3/22/2013,f,1
94865058,Brandi,9/12/2016,f,1
303992,Maurine,11/29/2010,f,1
94964574,Todd,9/13/2016,t,1
94986440,Rich,9/13/2016,f,1
3482333,James,9/5/2012,f,1
33650142,Nicole,5/18/2015,f,1
3676103,Radney,9/25/2012,f,1
95179649,Preston,9/14/2016,f,1
83991527,Lisa,7/15/2016,t,1
95347394,Taylor,9/15/2016,f,1
95354656,Jessica,9/15/2016,f,1
95474790,Michael,9/16/2016,t,1
95561755,Brian,9/17/2016,t,1
92634357,Ruthy & Roger,8/30/2016,t,2
94413847,Martha,9/9/2016,f,1
91359083,Sarah,8/22/2016,t,1
20401424,Leigh-Ann,8/22/2014,f,1
36481086,Ryan,6/22/2015,f,1
95962799,Garrett,9/20/2016,f,1
2021031,Ellie,3/27/2012,f,2
40440912,Carly,8/3/2015,f,1
21978162,Chris,9/30/2014,f,2
2199532,Kayla,4/22/2012,t,1
24941801,Melissa,12/17/2014,t,2
4099133,Chris,11/8/2012,f,1
2818311,Brittan,7/3/2012,t,1
35145630,Alexander,6/6/2015,f,1
82469478,Victoria,7/8/2016,f,1
35105301,George,6/5/2015,t,1
96344604,David,9/22/2016,f,1
42499415,Londell,8/25/2015,f,1
40416508,Betty,8/3/2015,t,3
14070341,Carlos,4/9/2014,f,1
28248246,Aaron,2/23/2015,t,1
57774356,Elizabeth,2/7/2016,f,1
40207845,Shannon,8/1/2015,f,1
96577325,Caleb,9/24/2016,f,5
96603136,Kelly,9/24/2016,t,2
19380268,Ryan,8/3/2014,t,4
50750528,Eric,12/7/2015,f,1
90805934,Richard,8/19/2016,f,4
96724294,Roderick,9/25/2016,t,1
16192051,Miyeon,5/31/2014,f,1
87360734,Jane,8/1/2016,f,1
96839417,Brian,9/26/2016,f,2
20122295,Gina & Michael,8/16/2014,t,1
96863232,Steven,9/26/2016,f,1
96885818,Julie,9/26/2016,f,3
25810785,Anna,1/8/2015,f,1
40076263,Linda,7/30/2015,t,1
96895241,Maria,9/26/2016,f,1
97021780,Della,9/27/2016,f,1
2728176,Richard,6/24/2012,f,2
41111539,Koel,8/10/2015,f,2
23937267,James And Esther,11/19/2014,f,1
97176373,Nicole,9/28/2016,f,1
94868849,Angel,9/12/2016,t,1
97275943,Chris,9/29/2016,f,1
57063144,Elsa,2/1/2016,f,1
97321088,Rose,9/29/2016,f,2
92640435,Jael,8/30/2016,f,1
97413868,Baylor,9/30/2016,f,1
58176301,Bruce,2/10/2016,f,1
97621007,Andrew,10/2/2016,f,1
1679652,Stephanie,1/31/2012,t,1
10519838,Steven,12/9/2013,f,1
46299682,Dr. Foo,10/11/2015,t,1
294039,Lauren,11/21/2010,f,1
46739317,Anthony,10/16/2015,f,1
24404736,Kelsey,12/2/2014,t,3
200448379,Melanie,7/6/2018,f,2
16922477,Emily,6/17/2014,f,0
4707353,Drew,1/15/2013,f,1
85292650,Yassin,7/22/2016,f,1
16289150,Shawn,6/2/2014,t,1
22046047,Barbara,10/2/2014,f,10
27979718,Roni,2/19/2015,f,2
73871717,Henry,5/25/2016,t,3
98637499,Nathan,10/7/2016,f,1
97109084,Tina,9/28/2016,f,3
71096391,Don,5/9/2016,f,5
70017710,Rachel,5/2/2016,f,1
44810479,Kelcy,9/22/2015,f,1
6716592,Eska,6/3/2013,f,1
6289593,Sangeeta,5/8/2013,t,2
2253103,Bjorn,4/29/2012,f,1
99727760,Ashley,10/15/2016,f,1
26052349,Michael,1/13/2015,f,1
100040986,Angela,10/17/2016,t,1
100075823,Wendy,10/17/2016,f,2
2370669,Locale,5/14/2012,t,23
2117822,Kinsey,4/11/2012,t,3
100260520,Holly,10/18/2016,f,1
35664884,Ana,6/12/2015,f,0
89924746,Ladene,8/14/2016,f,1
68292669,Tony,4/21/2016,f,1
100769062,Robert,10/22/2016,f,1
100341183,Steve,10/19/2016,f,1
15655427,Genevieve,5/18/2014,f,4
828165,Catalina,7/16/2011,f,1
13646444,Samantha,3/28/2014,f,2
52155375,Russ,12/24/2015,f,1
101070806,Claire,10/24/2016,f,1
101155803,Hostel 512,10/25/2016,t,4
101217540,Jonathan,10/25/2016,f,1
34775340,Ria,6/1/2015,f,1
9554385,Jack,10/21/2013,t,1
15806406,Adam,5/21/2014,f,1
15942950,Sarah,5/24/2014,f,1
101670340,Stephanie,10/28/2016,f,2
82205354,Sam,7/6/2016,f,2
102120971,Daniel,11/1/2016,f,0
102163994,Carl,11/2/2016,f,1
102247482,Austin,11/2/2016,f,1
61824187,UncleB,3/6/2016,t,3
3646542,Mark,9/23/2012,t,0
97027584,Scott,9/27/2016,f,1
102910881,Valdete,11/7/2016,t,2
996571,Marta,8/20/2011,f,1
16641641,James,6/10/2014,f,1
88769927,Jason,8/8/2016,f,5
103150778,Julian,11/9/2016,f,1
1948702,Jessi,3/18/2012,t,1
8717325,Deborah,9/9/2013,f,4
2216540,Marti,4/24/2012,f,4
14226193,Kimberly,4/13/2014,f,1
103485244,Nancy And Vin,11/12/2016,t,1
103489944,Nikki,11/12/2016,t,2
7959359,Irene,8/5/2013,f,1
1543716,Andrew,12/28/2011,t,1
12399486,Julie,2/19/2014,f,12
58651053,Sophie,2/14/2016,f,1
8255440,Julie & Zachary,8/19/2013,t,1
7345137,Cassie,7/8/2013,t,1
103888825,Veronique,11/15/2016,t,1
101217084,Zahid,10/25/2016,f,1
12409176,Cody,2/20/2014,t,1
13240280,Samual,3/17/2014,f,1
104020172,Alonzo,11/16/2016,f,1
86582954,Mj,7/28/2016,f,1
104728593,Elaine,11/22/2016,f,1
104904026,Justin,11/23/2016,f,1
76820472,Amy,6/9/2016,f,1
19592464,Alex,8/6/2014,t,1
4939565,Kayla,2/2/2013,f,1
35949804,Tracey,6/16/2015,f,3
5214611,Adam,2/24/2013,t,0
78721273,Alden,6/19/2016,f,1
9095057,Jean,9/27/2013,f,1
105445098,Shanaya,11/28/2016,f,0
105391784,Betty,11/27/2016,t,4
4987472,Michael,2/6/2013,t,1
105948719,Nathan,12/2/2016,t,2
3503738,Amele,9/7/2012,t,2
105983511,Shannon MacCathron,12/2/2016,f,1
1091954,Robert,8/31/2011,f,1
81461074,Sharmin,7/3/2016,f,1
4868857,Jillian,1/27/2013,f,1
22857674,Lauren,10/22/2014,f,1
106275215,Thad,12/5/2016,t,3
19521358,Sarah,8/5/2014,f,1
106376997,Hugh,12/6/2016,t,1
48894885,Ivan,11/12/2015,f,1
13168890,Lynda,3/16/2014,f,3
78306786,Elliott,6/17/2016,f,1
77003698,Garrett,6/10/2016,f,1
106623435,Serena,12/8/2016,t,1
1207880,Holly And Dave,9/25/2011,t,1
42061026,Brian,8/20/2015,f,1
2911278,Ashley,7/12/2012,f,1
107004608,Frank,12/12/2016,t,2
50901,Wesley,11/2/2009,t,3
2538728,Natalia,6/3/2012,t,1
37205210,Vema,7/1/2015,f,1
35299246,Kelly,6/8/2015,f,1
72441994,Sean,5/17/2016,f,2
99735898,Kevin,10/15/2016,f,1
108171739,Joseph,12/22/2016,f,1
44946563,Rob,9/23/2015,f,1
11587564,Nicholas,1/23/2014,f,1
4055906,Spencer,11/4/2012,f,2
108576693,Chrystal,12/26/2016,t,1
11638490,Aviva,1/25/2014,f,1
15388578,Jane,5/11/2014,f,1
78465961,Cory,6/18/2016,f,1
66909351,Kelley,4/12/2016,f,1
7859118,Kristen & Corey,7/31/2013,f,4
73571329,Jarred,5/23/2016,f,1
95949090,Karoline,9/19/2016,f,1
47499302,Annie,10/26/2015,f,1
109534487,Mayra,1/2/2017,f,6
109703736,Riley,1/3/2017,f,2
15618494,Paul,5/16/2014,f,7
40495203,Stacy,8/4/2015,f,1
108766229,Kaylie,12/27/2016,f,1
110019137,Amy,1/5/2017,f,1
44541923,Stefan,9/18/2015,f,2
20231400,Cori,8/18/2014,t,2
102516428,Hannah & Daniel,11/4/2016,t,1
66263273,David,4/7/2016,t,1
96019487,TurnKey Vacation Rentals,9/20/2016,f,5
53205236,Justin,1/3/2016,t,1
109636792,TurnKey Vacation Rentals,1/3/2017,f,5
1031007,Nick,8/28/2011,f,1
25037949,Marie,12/20/2014,f,1
18267652,Clara,7/17/2014,f,1
40836713,Jason,8/8/2015,f,1
50700154,Kevin & Kara,12/7/2015,f,1
111432944,Terezie,1/14/2017,f,1
8571870,Dick,9/1/2013,f,1
55396301,Donna,1/20/2016,f,1
4685884,Gabriela,1/13/2013,f,1
111769228,Kate,1/16/2017,t,1
10347651,Rick,11/30/2013,f,1
111812829,Raymond,1/16/2017,f,1
111814914,Chad,1/16/2017,f,1
15717249,Carlos,5/19/2014,f,7
15497353,Tim,5/13/2014,f,1
48205630,Gregory,11/4/2015,t,1
50793,Molly,11/2/2009,t,1
95219759,Marilyn,9/15/2016,t,1
25706539,Bri,1/6/2015,t,1
92075700,Matthew,8/27/2016,f,1
45485197,Samantha Joann,9/30/2015,f,1
95343277,Eric,9/15/2016,f,1
5791700,Amy,4/5/2013,f,0
10935522,Cesar,12/31/2013,f,1
46959319,Katya & Bobby,10/19/2015,t,3
11268496,Sara,1/13/2014,f,2
3703219,Jenny & Brendan,9/28/2012,f,1
28927824,Costa,3/7/2015,f,1
111858086,Geobanni,1/17/2017,f,1
38505814,Lynda,7/14/2015,f,1
83196876,Delia,7/12/2016,f,1
112470398,Mason,1/20/2017,f,1
10955144,Michael,1/1/2014,f,0
112543448,Susan,1/21/2017,f,1
66319658,Mariah-Rae,4/8/2016,t,1
112570579,Jo,1/21/2017,f,1
112718770,Chris,1/22/2017,f,1
23508080,Simone,11/9/2014,t,1
111650920,Amy,1/15/2017,f,1
111943411,America & Chris,1/17/2017,t,2
6108716,Hannah,4/26/2013,f,1
112901799,Alyssa,1/23/2017,f,1
87164100,Ros,7/31/2016,f,1
113092569,Lisa,1/24/2017,f,2
110555923,Josue,1/8/2017,f,1
109638288,TurnKey Vacation Rentals,1/3/2017,f,171
113225086,Elena,1/25/2017,f,1
2776599,Dan,6/28/2012,f,1
23434114,Tim,11/6/2014,f,1
1777114,Shannon,2/19/2012,f,1
71213902,Ron & Hattie,5/9/2016,t,1
825397,Barbara,7/16/2011,t,1
2539940,Eddie,6/4/2012,f,1
113297762,Amanda,1/25/2017,f,1
103727203,Courtney,11/14/2016,f,1
150674,Shannon,6/23/2010,t,2
39537934,Daniel,7/25/2015,t,1
16459698,Sk,6/6/2014,f,1
12275417,Sam,2/16/2014,f,1
23913115,Abby,11/18/2014,f,1
8631283,Develop ATX,9/4/2013,f,4
12425271,Jonathan,2/20/2014,t,2
3957345,Lisa & Rick,10/23/2012,t,1
111188569,Jake,1/12/2017,f,1
50162112,Tony,11/29/2015,f,1
68709392,Kyle,4/24/2016,f,1
22006837,Andrea,10/1/2014,f,1
24263341,Drew,11/28/2014,t,1
38110757,Marianne Roxie,7/10/2015,t,1
9544936,Elizabeth,10/21/2013,t,1
14364293,Erin,2/2/2017,f,2
76336142,Karli,6/7/2016,f,1
5865402,Vacasa Texas,4/10/2013,t,2
114395119,Lindsey,2/1/2017,f,1
114755128,Kristi,2/3/2017,f,1
114816577,Erin And Robert,2/4/2017,t,1
15943240,Kerry,5/24/2014,f,1
48915836,Victor,11/13/2015,f,1
24777057,Kristina,12/12/2014,f,1
233653,Joseph,9/13/2010,f,1
115046707,Shannon,2/5/2017,f,0
46309182,Julio,10/11/2015,f,1
12972498,Heidi,3/10/2014,f,1
40537173,Logan,8/4/2015,f,1
115101827,Ashley,2/6/2017,f,1
1846729,Trevor,3/2/2012,f,1
61729692,Johnny,3/6/2016,f,2
115200928,Peyton,2/6/2017,f,1
1732198,D.R.,2/10/2012,f,1
43315889,Omkar,9/4/2015,f,1
8938304,Nikki & Ali,9/19/2013,t,1
115331128,William,2/7/2017,f,1
109751507,Steven,1/4/2017,f,2
9331829,Allison,10/9/2013,f,1
17896706,Mark,7/9/2014,t,2
35817561,Steven & Jennifer,6/14/2015,t,2
115543970,Eva,2/8/2017,f,1
114600701,Neal,2/3/2017,t,1
39448688,Nereida,7/24/2015,f,1
46982369,Olivia,10/19/2015,t,1
5722697,Janet,4/1/2013,f,1
115704146,Erin,2/9/2017,f,1
26766441,Luke,1/26/2015,f,1
58601258,Yamel,2/13/2016,f,1
114755006,Hope,2/3/2017,f,0
115578515,Leslie,2/8/2017,f,1
73082961,Kim,5/20/2016,f,1
55098656,Chris And Haven,1/18/2016,f,1
115857626,Shane,2/10/2017,f,1
384304,Tiffany,2/9/2011,t,2
8492336,Alison,8/28/2013,f,1
31180712,Jill,4/13/2015,f,1
12925390,Nathan & Julie,3/8/2014,f,9
4755376,Katie,1/18/2013,f,1
111600325,Barbara,1/15/2017,f,1
116099007,Lisa,2/12/2017,f,1
38116017,Elle,7/10/2015,f,1
8734274,Axios (Formerly Peter),9/9/2013,f,1
5073750,Rocío,2/13/2013,f,1
116130864,Blayne And Ashlee,2/12/2017,t,2
79832997,Joel,6/25/2016,t,2
4577447,Alfred,1/3/2013,f,2
116133823,Fershteh,2/12/2017,f,1
93722737,Sophia,9/5/2016,f,1
20522731,Norense,8/25/2014,f,4
65388249,Jennifer,4/1/2016,f,1
48907647,C.J.,11/12/2015,f,1
9089700,Nathan,9/27/2013,t,2
15357724,Tess,5/11/2014,f,1
22301301,Adriana,10/8/2014,f,1
56133683,Danielle,1/25/2016,t,1
1685276,Rebekah,2/1/2012,f,1
12828870,Casey,3/5/2014,f,1
1556695,Carmen,1/2/2012,t,2
25477583,Lynn,1/1/2015,f,1
116575394,Jeannie,2/15/2017,f,1
114078742,Trey,1/30/2017,t,1
78137756,Murtatha,6/16/2016,f,1
7778958,Ned,7/28/2013,f,0
116857144,AmesJ,2/17/2017,t,0
8333718,Jennifer,8/22/2013,f,1
30208535,Tiffin,3/29/2015,f,1
6275398,Helen,5/7/2013,t,3
116901138,Deirdre,2/17/2017,t,4
116934742,Rashaka,2/18/2017,t,2
430361,Michael,3/8/2011,f,1
117020230,Molly,2/18/2017,f,1
77372702,Liz,6/12/2016,f,1
76816493,Grant,6/9/2016,f,1
10771463,Stan,12/23/2013,f,1
10575569,George,12/11/2013,f,2
37839470,Sam & Rachel,7/7/2015,t,1
4922727,Kyle,1/31/2013,t,8
117296900,Alicia,2/20/2017,f,1
1854839,Coral,3/4/2012,f,1
1036139,Brenda,8/29/2011,t,1
117382453,Sharyn,2/20/2017,f,2
90702445,Alex,8/18/2016,f,1
117488932,Sonia,2/21/2017,f,1
117514357,Andrew,2/21/2017,f,3
76978427,Chuck And Francie,6/10/2016,f,2
874751,Angela & Ian,7/26/2011,t,1
117555298,Ann,2/22/2017,f,3
58765675,Allan,2/14/2016,f,1
117712915,Thomas,2/22/2017,f,1
40004397,Elizabeth,7/30/2015,f,1
32843588,Eddie,5/7/2015,f,1
117786585,Austin,2/23/2017,f,1
1636021,Adnan,1/21/2012,f,1
7249548,Swathi,7/2/2013,f,1
4847469,Justin,1/25/2013,f,1
28407256,Shawn,2/26/2015,f,3
49212621,Christopher,11/16/2015,f,1
117910092,Warren,2/24/2017,f,1
45157000,Mat,9/26/2015,f,1
33283666,Jessica,5/13/2015,f,1
15976764,Seth,2/24/2017,f,1
117386831,Edwin,2/21/2017,t,5
71720114,Jennifer,5/12/2016,t,1
14681578,Valerie,4/24/2014,t,1
365100,Laurie,1/27/2011,t,1
118136644,Nic,2/26/2017,f,1
89416598,Jordan,8/11/2016,f,1
14083975,Rv,4/9/2014,f,12
2040199,Andrea,3/31/2012,t,3
1510594,Alex,12/16/2011,f,1
96551662,Kimia,9/24/2016,f,1
117629221,Thornton Flats - Marcus,2/22/2017,t,3
118399745,Analiese,2/27/2017,f,1
9198361,Shane,10/3/2013,f,1
19413981,Courtney,8/3/2014,f,1
40996780,Carrie & Vic,8/9/2015,t,1
6449794,Sarah,5/18/2013,t,2
96026451,Kelly,9/20/2016,f,1
19733604,Hugo,8/9/2014,f,1
118517942,Belinda,2/28/2017,t,1
88048154,Sebastian,8/4/2016,f,1
37157549,Casey,6/30/2015,f,1
262161,Amber,10/14/2010,f,1
67602592,Cory,4/17/2016,f,1
2118226,Irma,4/11/2012,t,3
12239280,Trent,2/14/2014,f,1
48082018,John,11/3/2015,f,1
1468102,Blaine,12/3/2011,f,1
118606859,Jenna,3/1/2017,f,2
58468493,David,2/12/2016,f,1
80726879,Shelly,6/29/2016,t,1
118731025,Justin,3/1/2017,f,1
118494014,Ndu,2/28/2017,f,0
116272711,Alayna,2/13/2017,f,1
16789064,Gemma,6/14/2014,f,1
100380702,Annie,10/19/2016,f,1
105706919,Drew,11/30/2016,f,1
117699263,Tommy,2/22/2017,f,1
118755049,Sandy,3/1/2017,f,1
12939532,Adam,3/9/2014,f,1
18644609,Madison,7/22/2014,f,1
118892111,John,3/2/2017,f,1
118893339,Edmund,3/2/2017,f,1
26436602,Ken,1/20/2015,f,1
116564872,Suzanne,2/15/2017,t,1
28646148,Luke,3/2/2015,f,1
4793164,Millie,1/21/2013,f,1
12587635,Jasmine,2/25/2014,f,1
85377001,Russ,7/22/2016,t,1
91707597,Harrison,8/24/2016,f,1
915164,Melody,8/3/2011,t,1
119059786,Cary,3/4/2017,f,1
119148223,Alec,3/4/2017,f,1
9645065,Michael,12/26/2015,f,1
28470640,Pat,2/27/2015,f,1
39663481,David,7/27/2015,t,2
119191578,Marco,3/4/2017,f,2
5122806,Krystal,2/17/2013,f,1
7943197,Sarah,8/5/2013,f,1
16996286,Sarah,6/19/2014,f,1
119324649,Peter,3/5/2017,f,1
67124039,Mariela,4/13/2016,f,1
44884031,Dee,9/22/2015,f,1
41666638,Caitlyn,8/16/2015,f,1
3261952,Rox,8/14/2012,f,1
51779416,Jon-Marc & Gigi,12/20/2015,t,3
39707333,Angel,7/27/2015,f,1
119448476,Luke,3/6/2017,f,1
881094,Kimberly,7/27/2011,f,1
49370344,Vicky,11/18/2015,f,1
119513428,Michael,3/6/2017,f,1
80947964,Cam,6/30/2016,f,1
119541848,Loana Magaly,3/6/2017,f,1
119545750,Greg,3/6/2017,t,4
24594253,Nassim,12/7/2014,f,1
119647236,Jonathan,3/7/2017,f,1
119667669,Diana And Gary,3/7/2017,f,1
93321092,Martin,9/3/2016,f,1
54561793,Adam,1/13/2016,f,2
119672642,Kolby,3/7/2017,f,1
28187138,Lauren,2/22/2015,f,1
47081884,Rolando,10/21/2015,f,2
1393795,Criselda,11/10/2011,f,1
119723002,Tom,3/8/2017,f,1
119806323,Elizabeth,3/8/2017,t,1
15494878,Jeff,5/13/2014,f,1
7174891,Cydney,6/29/2013,f,1
119785427,Delaney,3/8/2017,f,1
56471616,Jay,1/28/2016,f,1
102415893,Mark,11/3/2016,t,1
30285462,Lucas,3/30/2015,f,1
13492779,Nathan,3/24/2014,f,1
119862157,Leslie,3/8/2017,f,1
119864743,Bri,3/8/2017,f,1
95139463,Felicity,9/14/2016,f,24
11346478,Ed,1/15/2014,f,1
1908590,Nils,3/12/2012,f,1
119936515,Naz,3/9/2017,f,1
114929180,BriShon,2/5/2017,f,1
51515659,Hermés,12/16/2015,f,1
39542151,Kelly,7/25/2015,t,1
22336907,Kit,10/9/2014,f,3
120117005,Taylor,3/10/2017,f,1
22957366,Karishma,10/25/2014,f,1
34436286,Wynnston,5/28/2015,f,1
120227507,Lara,3/11/2017,f,1
120238032,Gioia,3/11/2017,t,1
4059162,Dawn,11/4/2012,t,1
699434,Reva,6/14/2011,f,1
120429930,Veronica,3/12/2017,f,1
2008210,Brenda,3/26/2012,f,1
23031208,Will,10/27/2014,f,1
90336686,Omar,8/16/2016,f,1
117136508,Abraham,2/19/2017,f,1
5403432,Danielle,3/10/2013,f,1
21383891,Carli,9/15/2014,f,1
52891390,Beau,12/31/2015,f,1
359340,Dawn,1/23/2011,t,1
120644383,Rob,3/14/2017,f,1
120726510,Kamil,3/14/2017,t,1
69790487,James,5/1/2016,f,2
102656401,Nallely,11/6/2016,t,1
119470168,Cody,3/6/2017,f,1
36730791,Stacy,6/25/2015,t,1
118565935,Renters Club,2/28/2017,f,56
55122,Mark,11/17/2009,f,1
113999810,Robert,1/30/2017,f,1
5067494,Holly,2/12/2013,f,1
121585763,Stacy,3/19/2017,t,4
29644392,Silvia,3/19/2015,f,1
97336460,Jillian,9/30/2016,f,2
50456417,Stephen,12/3/2015,f,1
121704584,Daisy,3/20/2017,f,1
5628387,Chad And Kori,3/26/2013,t,4
31377739,Wendy,4/17/2015,f,3
122390767,Sharon,3/24/2017,f,1
4134082,Amy,11/12/2012,f,1
11866517,Scott,2/2/2014,f,1
1427814,Andrea,11/21/2011,f,7
56657827,Chris,1/29/2016,t,1
80862127,Echo,6/30/2016,f,2
4334564,Nick,12/5/2012,t,2
123525857,Kayle,3/30/2017,f,1
123764474,Hili,4/1/2017,t,2
31592107,Russell,4/20/2015,f,1
108587878,Annaliese,12/26/2016,f,1
14588292,Jillian & Nate,4/22/2014,f,1
78156116,ATX Rentals,6/16/2016,t,4
98320334,Brad,10/6/2016,f,1
124461248,Peyoosh,4/5/2017,t,1
124232642,Sue,4/4/2017,f,1
74849918,Carol,5/30/2016,t,1
88732087,Adam,8/8/2016,t,1
24384418,Melinda,12/1/2014,t,2
29492935,Maggie,3/17/2015,t,1
66515607,Mary,4/9/2016,f,1
632983,Daniel,5/27/2011,t,2
123453177,Robert,3/30/2017,f,1
12158806,Frances,2/11/2014,t,1
11362759,Megan,1/16/2014,t,1
121746935,Luke,3/20/2017,f,1
55913415,Tony,1/24/2016,f,1
108786150,Donna,12/28/2016,t,1
869145,Vanita,7/25/2011,f,1
18054864,Erin,7/13/2014,f,1
3562226,Akbar,9/13/2012,f,1
80881292,Alan,6/30/2016,t,3
26969182,Nicholas,1/30/2015,f,1
7900371,Tova,8/2/2013,f,1
81204,Ruby,2/14/2010,t,3
126263802,The Lux Haus,4/17/2017,t,16
74534288,Stephen,5/28/2016,t,4
63253402,Reid,3/16/2016,f,1
66327982,Christopher,4/8/2016,f,1
44165061,Robert,9/14/2015,t,1
33974215,Jason,5/22/2015,f,1
17672332,J.D.,7/5/2014,t,1
79399411,Hien,6/23/2016,f,2
15422907,Patrick,5/12/2014,f,1
127065872,Melvin,4/22/2017,t,1
5007031,Lauren,2/7/2013,t,2
81004936,Emily,6/30/2016,f,1
127297408,Emanuela,4/24/2017,f,1
127746954,Erin,4/26/2017,t,2
40038167,Billie,7/30/2015,t,1
69216869,Sean & Sarah,4/27/2016,f,1
7934698,Beth,8/4/2013,t,1
59462763,Nate,2/19/2016,f,1
128299769,Joseph,4/30/2017,f,1
31479201,Alex And Jonathan,4/18/2015,f,1
70017522,Julie,5/2/2016,t,1
128456681,Domenico,5/1/2017,f,1
117615048,Lisa,2/22/2017,f,3
9217074,Anthony,10/3/2013,f,1
104239736,Julie,11/18/2016,f,1
128646754,Amanda,5/3/2017,f,1
64767437,Ronnie,3/28/2016,f,1
17040271,Mohsen,6/20/2014,t,3
4977306,Briana & James,2/5/2013,f,1
129017253,Chris,5/5/2017,f,1
129032797,Molly,5/5/2017,t,1
1661593,Lisa Elle,1/27/2012,t,1
15973992,Kurt,5/25/2014,f,1
16444958,Johnny,6/5/2014,f,1
6279305,Chelsea,5/7/2013,t,2
37360849,Jimena,7/2/2015,t,1
129791360,Kelli,5/10/2017,f,1
17778035,Arvi,7/7/2014,f,1
66368342,Adam,4/8/2016,f,1
27564171,Jaime,2/11/2015,f,2
99002770,Allison,10/9/2016,t,4
48019979,Pam And Mitch,11/2/2015,t,1
42854768,Ava,8/29/2015,f,8
15697763,Jim,5/19/2014,t,2
34735783,Sarah,6/1/2015,f,1
130779091,Chris,5/17/2017,f,1
59517323,Samuel,2/19/2016,f,1
104831608,William,11/22/2016,f,1
130926442,Quinn,5/18/2017,f,3
124776613,Leo,4/7/2017,t,1
45028692,Marcia,9/24/2015,f,1
131057601,Kiara,5/19/2017,f,1
2131360,Katie,4/13/2012,t,1
43038635,Karthik,8/31/2015,f,1
10546615,Monica,12/10/2013,f,1
106749905,Nadeen,12/9/2016,f,1
131669320,Rommel Angelo,5/23/2017,f,1
2739535,Carol,6/25/2012,t,0
84745086,John Andrew,7/19/2016,f,1
22057376,Todd,10/2/2014,f,1
10715826,Dawn,12/19/2013,f,1
132086717,Corinne,5/26/2017,f,1
48017553,Hannah,11/2/2015,f,0
132186386,Valerie,5/27/2017,t,1
132201939,Karen,5/27/2017,f,1
834822,Abby,7/18/2011,f,2
2947621,Krisstina,7/15/2012,t,2
82156124,Jessica,7/6/2016,f,1
21573147,Paula,9/20/2014,t,0
132645445,Lynn,5/30/2017,t,2
132665147,Kimberly,5/30/2017,t,3
132726744,Victoria,5/31/2017,f,1
91516482,Belen,8/23/2016,f,1
34491986,Ethan,5/29/2015,t,2
32777712,Lucy,5/6/2015,t,7
22903590,Singer,10/23/2014,t,2
108264667,Carla,12/23/2016,f,1
68115476,Brian,4/20/2016,t,1
2585093,Cory,6/8/2012,f,2
131885945,Ashley,5/25/2017,f,1
20321915,Nicole,8/20/2014,t,1
644398,Jonathan,5/30/2011,f,1
20704282,Catherine,8/29/2014,t,3
5577308,Kitty,3/22/2013,t,2
61784725,Will,3/6/2016,t,1
64445293,Karla,3/25/2016,f,1
16219948,Michael,5/31/2014,t,1
869472,Caroline,7/25/2011,t,1
936709,Drew,8/7/2011,f,1
128463687,Garret,5/1/2017,f,2
13007528,Ruth,3/10/2014,f,1
133790556,Jade,6/6/2017,f,2
103271504,Benjamin,11/10/2016,f,2
3274036,Ali,8/15/2012,f,1
133844454,Carol,6/6/2017,t,1
37222632,Farwa,7/1/2015,f,1
11112735,Bella,1/8/2014,t,1
40825751,Colleen,8/7/2015,t,1
400704,Sarah,2/20/2011,t,2
6788650,Caroline,6/7/2013,t,2
134370722,Sophie,6/10/2017,t,1
134395322,Shawn,6/10/2017,f,1
27754195,Camila,2/14/2015,f,1
28826050,Trish,3/5/2015,f,1
134609019,Sharon,6/11/2017,f,1
134613057,Alexander And Cecilia,6/11/2017,t,1
16840528,Mary,6/16/2014,t,1
134919686,Shana,6/13/2017,f,1
23631228,Megan,11/11/2014,t,1
135053335,Collin,6/14/2017,f,1
8834873,Riley,9/14/2013,f,1
112304425,Vacasa Texas,1/19/2017,f,170
70555486,Thomas,5/5/2016,f,1
2463926,Robyn,5/25/2012,t,1
10872562,Jacob,12/28/2013,f,4
2739520,Biz,6/25/2012,f,1
135728012,Jill,6/18/2017,f,2
